Pos,Team,PassingYDS,PassingTD,PassingInt,RushingYDS,RushingTD,ReceivingRec,ReceivingYDS,ReceivingTD,RetTD,FumTD,2PT,Fum,FanPtsAgainst-pts,TouchCarries,TouchReceptions,Touches,TargetsReceptions,Targets,ReceptionPercentage,RzTarget,RzTouch,RzG2G,Rank
RB,ARI,0.0,0.0,0.0,973.0,12.0,55.0,497.0,1.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
RB,DEN,0.0,0.0,0.0,885.0,10.0,50.0,490.0,4.0,0.0,0.0,2.0,1.0,12.54,175.0,50.0,225.0,50.0,66.0,76.0,13.0,33.0,14.0,6
RB,NE,0.0,0.0,0.0,425.0,5.0,87.0,751.0,7.0,0.0,0.0,0.0,0.0,12.9,94.0,87.0,181.0,87.0,123.0,71.0,22.0,37.0,25.0,7
RB,HOU,0.0,0.0,0.0,940.0,7.0,50.0,446.0,3.0,0.0,0.0,1.0,3.0,5.99,258.0,50.0,308.0,50.0,76.0,66.0,10.0,35.0,20.0,8
RB,CLE,0.0,0.0,0.0,824.0,7.0,26.0,378.0,7.0,0.0,0.0,0.0,0.0,15.87,181.0,26.0,207.0,26.0,35.0,74.0,9.0,33.0,22.0,9
RB,TEN,14.0,0.0,0.0,1059.0,12.0,15.0,99.0,0.0,0.0,0.0,0.0,1.0,9.34,215.0,15.0,230.0,15.0,18.0,83.0,2.0,45.0,21.0,10
RB,CLE,0.0,0.0,0.0,996.0,8.0,20.0,149.0,2.0,0.0,0.0,0.0,0.0,15.87,192.0,20.0,212.0,20.0,29.0,69.0,5.0,30.0,16.0,11
RB,SEA,0.0,0.0,0.0,1151.0,9.0,20.0,163.0,0.0,0.0,0.0,0.0,3.0,16.5,247.0,20.0,267.0,20.0,24.0,83.0,3.0,44.0,26.0,12
RB,LV,0.0,0.0,0.0,535.0,4.0,53.0,477.0,5.0,0.0,0.0,0.0,2.0,13.44,120.0,53.0,173.0,53.0,73.0,73.0,7.0,15.0,5.0,13
RB,TEN,0.0,0.0,0.0,1042.0,7.0,20.0,208.0,1.0,0.0,0.0,0.0,3.0,9.34,251.0,20.0,271.0,20.0,26.0,77.0,3.0,33.0,15.0,14
RB,NYJ,0.0,0.0,0.0,800.0,4.0,32.0,276.0,5.0,0.0,0.0,0.0,2.0,9.9,167.0,32.0,199.0,32.0,44.0,73.0,10.0,25.0,13.0,15
RB,LAC,0.0,0.0,0.0,554.0,3.0,39.0,404.0,3.0,0.0,0.0,0.0,1.0,10.01,106.0,39.0,145.0,39.0,53.0,74.0,5.0,20.0,6.0,16
RB,FA,0.0,0.0,0.0,973.0,5.0,25.0,163.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17
RB,GB,0.0,0.0,0.0,728.0,8.0,26.0,206.0,1.0,0.0,0.0,0.0,1.0,9.86,133.0,26.0,159.0,26.0,35.0,74.0,3.0,20.0,7.0,18
RB,BUF,0.0,0.0,0.0,814.0,3.0,27.0,261.0,2.0,0.0,0.0,0.0,1.0,9.98,153.0,27.0,180.0,27.0,31.0,87.0,4.0,28.0,10.0,19
RB,FA,0.0,0.0,0.0,414.0,1.0,55.0,487.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20
RB,LV,0.0,0.0,0.0,871.0,5.0,20.0,92.0,1.0,0.0,0.0,0.0,1.0,13.44,234.0,20.0,254.0,20.0,29.0,69.0,5.0,39.0,20.0,21
RB,LA,0.0,0.0,0.0,931.0,6.0,7.0,50.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22
RB,MIN,0.0,0.0,0.0,615.0,2.0,40.0,305.0,2.0,0.0,0.0,0.0,2.0,12.06,133.0,40.0,173.0,40.0,49.0,82.0,3.0,19.0,7.0,23
RB,FA,0.0,0.0,0.0,517.0,1.0,59.0,400.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
RB,IND,0.0,0.0,0.0,314.0,2.0,63.0,425.0,2.0,0.0,0.0,0.0,1.0,10.74,85.0,63.0,148.0,63.0,81.0,78.0,10.0,31.0,6.0,25
RB,NO,0.0,0.0,0.0,645.0,6.0,21.0,170.0,1.0,0.0,0.0,0.0,3.0,18.33,138.0,21.0,159.0,21.0,27.0,78.0,1.0,29.0,17.0,26
RB,FA,0.0,0.0,0.0,641.0,3.0,32.0,213.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27
RB,ATL,0.0,0.0,0.0,514.0,4.0,34.0,214.0,1.0,0.0,0.0,0.0,0.0,9.86,112.0,34.0,146.0,34.0,42.0,81.0,1.0,22.0,7.0,28
RB,BAL,0.0,0.0,0.0,578.0,6.0,22.0,141.0,0.0,0.0,0.0,1.0,0.0,13.49,140.0,22.0,162.0,22.0,26.0,85.0,2.0,24.0,8.0,29
RB,MIA,0.0,0.0,0.0,201.0,0.0,47.0,429.0,3.0,0.0,0.0,2.0,1.0,9.48,40.0,47.0,87.0,47.0,62.0,76.0,8.0,11.0,3.0,30
RB,FA,0.0,0.0,0.0,514.0,3.0,34.0,238.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31
RB,TB,0.0,0.0,0.0,439.0,5.0,22.0,185.0,1.0,0.0,0.0,0.0,0.0,11.58,133.0,22.0,155.0,22.0,26.0,85.0,3.0,25.0,12.0,32
RB,DET,0.0,0.0,0.0,464.0,3.0,27.0,210.0,0.0,0.0,0.0,1.0,0.0,8.84,121.0,27.0,148.0,27.0,41.0,66.0,3.0,16.0,7.0,33
RB,HOU,0.0,0.0,0.0,521.0,5.0,14.0,72.0,0.0,0.0,0.0,0.0,1.0,5.99,130.0,14.0,144.0,14.0,20.0,70.0,0.0,18.0,6.0,34
RB,JAX,0.0,0.0,0.0,571.0,5.0,10.0,33.0,0.0,0.0,0.0,0.0,2.0,8.21,172.0,10.0,182.0,10.0,16.0,63.0,2.0,23.0,17.0,35
RB,ATL,0.0,0.0,0.0,228.0,1.0,21.0,247.0,3.0,1.0,0.0,0.0,1.0,9.86,42.0,21.0,63.0,21.0,28.0,75.0,3.0,10.0,5.0,36
RB,BAL,0.0,0.0,0.0,718.0,2.0,2.0,20.0,0.0,0.0,0.0,1.0,0.0,13.49,137.0,2.0,139.0,2.0,2.0,100.0,0.0,16.0,4.0,37
RB,FA,0.0,0.0,0.0,171.0,0.0,61.0,384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
RB,FA,0.0,0.0,0.0,315.0,4.0,27.0,152.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
RB,TB,0.0,0.0,0.0,211.0,3.0,35.0,218.0,0.0,0.0,0.0,0.0,0.0,11.58,56.0,35.0,91.0,35.0,48.0,73.0,2.0,10.0,4.0,40
RB,NO,0.0,0.0,0.0,511.0,3.0,7.0,58.0,0.0,0.0,0.0,1.0,1.0,18.33,120.0,7.0,127.0,7.0,13.0,54.0,0.0,18.0,10.0,41
RB,HOU,0.0,0.0,0.0,256.0,0.0,26.0,199.0,3.0,0.0,0.0,0.0,1.0,5.99,56.0,26.0,82.0,26.0,29.0,90.0,6.0,12.0,6.0,42
RB,NYG,0.0,0.0,0.0,183.0,1.0,38.0,275.0,0.0,0.0,0.0,0.0,1.0,11.88,34.0,38.0,72.0,38.0,51.0,75.0,8.0,10.0,4.0,43
RB,DAL,0.0,0.0,0.0,259.0,2.0,22.0,192.0,0.0,0.0,0.0,1.0,4.0,12.89,68.0,22.0,90.0,22.0,25.0,88.0,2.0,18.0,5.0,44
RB,SEA,0.0,0.0,0.0,419.0,2.0,9.0,75.0,0.0,0.0,0.0,0.0,0.0,16.5,85.0,9.0,94.0,9.0,12.0,75.0,1.0,10.0,3.0,45
RB,ARI,0.0,0.0,0.0,208.0,2.0,20.0,103.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46
RB,FA,0.0,0.0,0.0,428.0,2.0,8.0,73.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47
RB,NO,0.0,0.0,0.0,188.0,1.0,25.0,235.0,0.0,0.0,0.0,0.0,2.0,18.33,41.0,25.0,66.0,25.0,40.0,63.0,3.0,6.0,3.0,48
RB,LAC,0.0,0.0,0.0,206.0,2.0,15.0,135.0,0.0,0.0,0.0,0.0,0.0,10.01,50.0,15.0,65.0,15.0,19.0,79.0,2.0,5.0,3.0,49
RB,SF,0.0,0.0,0.0,30.0,0.0,30.0,324.0,1.0,0.0,0.0,0.0,2.0,18.85,8.0,30.0,38.0,30.0,41.0,73.0,6.0,6.0,2.0,50
RB,SF,0.0,0.0,0.0,113.0,1.0,17.0,144.0,0.0,0.0,0.0,0.0,0.0,18.85,38.0,17.0,55.0,17.0,25.0,68.0,1.0,4.0,2.0,51
RB,MIA,0.0,0.0,0.0,212.0,0.0,5.0,52.0,1.0,0.0,0.0,1.0,0.0,9.48,43.0,5.0,48.0,5.0,7.0,71.0,1.0,9.0,2.0,52
RB,PIT,0.0,0.0,0.0,191.0,1.0,9.0,56.0,0.0,0.0,0.0,0.0,1.0,8.51,36.0,9.0,45.0,9.0,11.0,82.0,2.0,3.0,0.0,53
RB,SF,0.0,0.0,0.0,266.0,0.0,12.0,98.0,0.0,0.0,0.0,0.0,3.0,18.85,66.0,12.0,78.0,12.0,15.0,80.0,5.0,15.0,1.0,54
RB,ATL,0.0,0.0,0.0,176.0,1.0,14.0,89.0,0.0,0.0,0.0,0.0,2.0,9.86,51.0,14.0,65.0,14.0,22.0,64.0,3.0,14.0,5.0,55
RB,CLE,0.0,0.0,0.0,5.0,0.0,8.0,112.0,1.0,0.0,0.0,0.0,0.0,15.87,2.0,8.0,10.0,8.0,10.0,80.0,1.0,1.0,0.0,56
RB,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57
RB,FA,0.0,0.0,0.0,2.0,0.0,8.0,96.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58
RB,NO,0.0,0.0,0.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.33,27.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,59
RB,TB,0.0,0.0,0.0,44.0,1.0,7.0,33.0,0.0,0.0,0.0,0.0,0.0,11.58,23.0,7.0,30.0,7.0,9.0,78.0,2.0,6.0,1.0,60
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61
RB,SEA,0.0,0.0,0.0,0.0,0.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,16.5,1.0,4.0,5.0,4.0,4.0,100.0,2.0,2.0,0.0,62
RB,MIN,0.0,0.0,0.0,8.0,0.0,11.0,85.0,0.0,0.0,0.0,0.0,0.0,12.06,6.0,11.0,17.0,11.0,15.0,73.0,0.0,1.0,1.0,63
RB,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64
RB,NO,0.0,0.0,0.0,15.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,18.33,9.0,1.0,10.0,1.0,1.0,100.0,0.0,4.0,4.0,65
RB,TEN,0.0,0.0,1.0,0.0,0.0,9.0,105.0,0.0,0.0,0.0,0.0,0.0,9.34,0.0,9.0,9.0,9.0,10.0,90.0,0.0,0.0,0.0,66
RB,KC,0.0,0.0,0.0,44.0,0.0,3.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67
RB,CLE,0.0,0.0,0.0,157.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,15.87,20.0,1.0,21.0,1.0,2.0,50.0,1.0,2.0,1.0,68
RB,ATL,0.0,0.0,0.0,0.0,0.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,9.86,1.0,5.0,6.0,5.0,7.0,71.0,1.0,2.0,1.0,69
RB,FA,0.0,0.0,0.0,115.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70
RB,PIT,0.0,0.0,0.0,11.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,8.51,4.0,1.0,5.0,1.0,1.0,100.0,0.0,1.0,0.0,71
RB,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72
RB,BUF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.98,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,73
RB,TEN,0.0,0.0,0.0,-1.0,0.0,2.0,28.0,1.0,0.0,0.0,0.0,1.0,9.34,7.0,2.0,9.0,2.0,2.0,100.0,1.0,2.0,0.0,74
RB,DEN,0.0,0.0,0.0,47.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,12.54,11.0,2.0,13.0,2.0,3.0,67.0,0.0,0.0,0.0,75
RB,CIN,0.0,0.0,0.0,32.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,12.99,8.0,3.0,11.0,3.0,4.0,75.0,1.0,1.0,0.0,76
RB,CAR,0.0,0.0,0.0,1.0,0.0,3.0,28.0,0.0,0.0,0.0,0.0,1.0,12.86,1.0,3.0,4.0,3.0,4.0,75.0,1.0,1.0,0.0,77
RB,WAS,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.27,3.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,78
RB,KC,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79
RB,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80
RB,TEN,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,2.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,81
RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82
RB,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84
RB,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85
RB,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86
RB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87
RB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89
RB,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90
RB,ARI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91
RB,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92
RB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93
RB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94
RB,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95
RB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97
RB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98
RB,HOU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99
RB,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101
RB,NYJ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104
RB,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105
RB,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106
RB,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107
RB,DEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108
RB,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111
RB,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112
RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113
RB,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114
RB,DAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115
RB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116
RB,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117
RB,JAX,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118
RB,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119
RB,TEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121
RB,CLE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123
RB,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124
RB,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126
RB,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127
RB,MIA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,128
RB,WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129
RB,NYG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130
RB,KC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131
RB,MIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132
RB,FA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133
RB,NE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134
RB,PIT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135
RB,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136
RB,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137
RB,LA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138
RB,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139
RB,BAL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140
RB,GB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141
RB,SF,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142
RB,CIN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,143
RB,SEA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,144
RB,PHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145
RB,CAR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,146
RB,ATL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147
